Time	Open	High	Low	Close	Volume
2020-11-06 03:30:00	1.31318	1.31335	1.31252	1.31282	12426	12
2020-11-06 04:00:00	1.31285	1.31328	1.31196	1.31326	10595	11
2020-11-06 04:30:00	1.31325	1.31337	1.31252	1.31253	11145	13
2020-11-06 05:00:00	1.31252	1.31362	1.3125	1.31271	8619	12
2020-11-06 05:30:00	1.3127	1.31294	1.31205	1.31224	10270	12
2020-11-06 06:00:00	1.31225	1.31301	1.31194	1.31208	9794	11
2020-11-06 06:30:00	1.31207	1.3134	1.31197	1.3128	10063	7
2020-11-06 07:00:00	1.31281	1.31381	1.31125	1.31365	13730	11
2020-11-06 07:30:00	1.31362	1.31503	1.31293	1.31498	16756	9
2020-11-06 08:00:00	1.31498	1.31538	1.31315	1.31441	23551	9
2020-11-06 08:30:00	1.31442	1.31516	1.31253	1.31257	18730	9
2020-11-06 09:00:00	1.31259	1.31283	1.31002	1.31203	22056	10
2020-11-06 09:30:00	1.312	1.31415	1.31187	1.31407	20068	9
2020-11-06 10:00:00	1.31408	1.31424	1.3119	1.31342	21983	10
2020-11-06 10:30:00	1.3134	1.31488	1.31272	1.3148	18622	10
2020-11-06 11:00:00	1.31478	1.31562	1.31332	1.31335	19426	9
2020-11-06 11:30:00	1.31334	1.31378	1.31192	1.31306	22682	9
2020-11-06 12:00:00	1.31308	1.31461	1.31071	1.31142	24850	8
2020-11-06 12:30:00	1.31143	1.31268	1.31082	1.31188	25188	9
2020-11-06 13:00:00	1.31191	1.31309	1.31134	1.31286	20032	11
2020-11-06 13:30:00	1.31285	1.31496	1.31127	1.31472	26524	15
2020-11-06 14:00:00	1.31473	1.31506	1.31082	1.31253	22986	10
2020-11-06 14:30:00	1.31253	1.31363	1.30922	1.31118	23454	10
2020-11-06 15:00:00	1.31119	1.31396	1.31101	1.31375	16311	10
2020-11-06 15:30:00	1.31374	1.31551	1.3124	1.31486	24054	9
2020-11-06 16:00:00	1.31487	1.31763	1.31376	1.31717	26518	9
2020-11-06 16:30:00	1.31716	1.31769	1.31607	1.31614	15763	9
2020-11-06 17:00:00	1.31615	1.31706	1.3154	1.31546	20342	9
2020-11-06 17:30:00	1.31546	1.3159	1.31442	1.31538	15219	8
2020-11-06 18:00:00	1.31538	1.31614	1.31498	1.31524	7406	9
2020-11-06 18:30:00	1.31522	1.31576	1.31513	1.31553	7369	8
2020-11-06 19:00:00	1.31552	1.31601	1.31501	1.31579	5959	8
2020-11-06 19:30:00	1.3158	1.31604	1.31521	1.31592	6031	9
2020-11-06 20:00:00	1.31593	1.31593	1.31474	1.31583	6289	7
2020-11-06 20:30:00	1.31582	1.3168	1.31512	1.31522	7539	7
2020-11-06 21:00:00	1.31522	1.31581	1.31392	1.31401	7985	11
2020-11-06 21:30:00	1.31401	1.31525	1.31375	1.31477	7560	10
2020-11-08 22:00:00	1.31592	1.31638	1.31479	1.31516	414	43
2020-11-08 22:30:00	1.31516	1.31655	1.315	1.31625	9075	23
2020-11-08 23:00:00	1.31624	1.31815	1.31594	1.31787	13861	22
2020-11-08 23:30:00	1.31788	1.3182	1.31732	1.31793	4978	10
2020-11-09 00:00:00	1.31794	1.31796	1.31676	1.31744	8126	9
2020-11-09 00:30:00	1.31747	1.31789	1.31703	1.31739	8060	11
2020-11-09 01:00:00	1.31741	1.31929	1.31731	1.31873	14890	11
2020-11-09 01:30:00	1.31874	1.31888	1.3179	1.31814	8574	9
2020-11-09 02:00:00	1.31814	1.31853	1.31786	1.31846	7100	10
2020-11-09 02:30:00	1.31846	1.3186	1.31786	1.31804	10727	10
2020-11-09 03:00:00	1.31804	1.31819	1.31765	1.31785	10056	9
2020-11-09 03:30:00	1.31787	1.31842	1.31776	1.31834	8162	8
2020-11-09 04:00:00	1.31836	1.31875	1.31822	1.31835	6684	12
2020-11-09 04:30:00	1.31835	1.31841	1.31772	1.31794	10163	10
2020-11-09 05:00:00	1.31795	1.31843	1.31742	1.31838	7461	9
2020-11-09 05:30:00	1.31838	1.31909	1.31779	1.31784	12485	11
2020-11-09 06:00:00	1.31786	1.31847	1.31712	1.31755	9199	9
2020-11-09 06:30:00	1.31754	1.31841	1.31657	1.31838	11034	11
2020-11-09 07:00:00	1.31837	1.31979	1.31816	1.31953	14480	8
2020-11-09 07:30:00	1.31955	1.31988	1.31748	1.31759	17012	9
2020-11-09 08:00:00	1.31757	1.31898	1.31562	1.31588	25654	8
2020-11-09 08:30:00	1.31586	1.31613	1.31391	1.31506	20544	9
2020-11-09 09:00:00	1.31511	1.3162	1.31297	1.31353	21092	10
2020-11-09 09:30:00	1.31354	1.31448	1.31233	1.31278	20319	9
2020-11-09 10:00:00	1.31281	1.31453	1.31246	1.31447	16358	8
2020-11-09 10:30:00	1.31448	1.31493	1.31366	1.31464	15406	10
2020-11-09 11:00:00	1.31464	1.31545	1.3133	1.3133	17959	10
2020-11-09 11:30:00	1.31331	1.31852	1.31196	1.31685	34920	10
2020-11-09 12:00:00	1.31685	1.31899	1.31365	1.31745	61917	10
2020-11-09 12:30:00	1.31746	1.31819	1.31595	1.31697	47577	9
2020-11-09 13:00:00	1.31697	1.31839	1.31657	1.31802	42961	10
2020-11-09 13:30:00	1.31801	1.31892	1.31751	1.31813	36517	10
2020-11-09 14:00:00	1.31812	1.32078	1.31809	1.32001	29214	10
2020-11-09 14:30:00	1.32001	1.3202	1.31583	1.31596	40860	9
2020-11-09 15:00:00	1.31595	1.31788	1.31508	1.31622	44505	10
2020-11-09 15:30:00	1.31622	1.31656	1.3127	1.31517	44745	8
2020-11-09 16:00:00	1.31516	1.31517	1.31179	1.31374	32732	8
2020-11-09 16:30:00	1.31373	1.31445	1.31207	1.31348	27113	9
2020-11-09 17:00:00	1.31347	1.31515	1.31312	1.31511	22787	10
2020-11-09 17:30:00	1.3151	1.31532	1.31379	1.31407	18593	10
2020-11-09 18:00:00	1.31409	1.31445	1.31201	1.31235	12924	11
2020-11-09 18:30:00	1.31238	1.31431	1.31205	1.31425	15461	11
2020-11-09 19:00:00	1.31426	1.31538	1.31405	1.31536	9471	10
2020-11-09 19:30:00	1.31536	1.31702	1.31486	1.31671	9206	9
2020-11-09 20:00:00	1.3167	1.31772	1.31641	1.31711	12387	10
2020-11-09 20:30:00	1.3171	1.31749	1.31544	1.31599	8105	8
2020-11-09 21:00:00	1.31598	1.3165	1.31523	1.31603	9189	10
2020-11-09 21:30:00	1.31603	1.31654	1.31572	1.31627	6611	12
2020-11-09 22:00:00	1.3163	1.31653	1.31603	1.31603	1725	48
2020-11-09 22:30:00	1.31603	1.31612	1.31566	1.31583	580	59
2020-11-09 23:00:00	1.31588	1.31661	1.31554	1.31661	4077	26
2020-11-09 23:30:00	1.3166	1.31729	1.31652	1.31684	6208	14
2020-11-10 00:00:00	1.31683	1.31794	1.31608	1.31619	14797	11
2020-11-10 00:30:00	1.3162	1.31676	1.31568	1.31671	16825	11
2020-11-10 01:00:00	1.31672	1.31826	1.31667	1.31824	17515	11
2020-11-10 01:30:00	1.31822	1.31861	1.31737	1.31823	17100	11
2020-11-10 02:00:00	1.31825	1.31982	1.3182	1.3189	16148	11
2020-11-10 02:30:00	1.3189	1.31933	1.318	1.31804	19941	11
2020-11-10 03:00:00	1.31804	1.3189	1.31795	1.31853	17293	12
2020-11-10 03:30:00	1.31852	1.31858	1.31757	1.3182	10846	7
2020-11-10 04:00:00	1.3182	1.31942	1.31811	1.31906	18344	11
2020-11-10 04:30:00	1.31907	1.31928	1.31791	1.31846	20558	13
2020-11-10 05:00:00	1.31848	1.31898	1.31829	1.31874	14472	11
2020-11-10 05:30:00	1.31873	1.31894	1.31752	1.31839	13946	9
2020-11-10 06:00:00	1.31839	1.31865	1.31768	1.31782	20949	11
2020-11-10 06:30:00	1.31781	1.31909	1.31731	1.31892	17240	9
2020-11-10 07:00:00	1.31894	1.31963	1.31748	1.31812	26321	11
2020-11-10 07:30:00	1.31811	1.31849	1.31671	1.31719	23111	9
2020-11-10 08:00:00	1.3172	1.3224	1.31698	1.32143	30037	9
2020-11-10 08:30:00	1.32143	1.32163	1.32025	1.32127	15171	10
2020-11-10 09:00:00	1.32129	1.32254	1.32084	1.32245	10236	10
2020-11-10 09:30:00	1.32246	1.32539	1.32102	1.32486	14905	9
2020-11-10 10:00:00	1.32485	1.32596	1.32278	1.32332	15021	8
2020-11-10 10:30:00	1.3233	1.32524	1.3227	1.3242	15768	10
2020-11-10 11:00:00	1.32421	1.32694	1.32298	1.32612	13459	9
2020-11-10 11:30:00	1.32612	1.3272	1.32527	1.3261	11773	10
2020-11-10 12:00:00	1.32609	1.32681	1.32356	1.32442	13310	9
2020-11-10 12:30:00	1.32442	1.32511	1.32288	1.32489	9264	10
2020-11-10 13:00:00	1.32489	1.32581	1.32336	1.32377	7903	9
2020-11-10 13:30:00	1.32376	1.32422	1.32219	1.32389	11091	10
2020-11-10 14:00:00	1.32383	1.32548	1.32327	1.3248	14370	8
2020-11-10 14:30:00	1.32483	1.32645	1.32393	1.32561	19937	10
2020-11-10 15:00:00	1.32561	1.32778	1.3249	1.3255	19206	9
2020-11-10 15:30:00	1.32551	1.32572	1.32339	1.32491	13931	9
2020-11-10 16:00:00	1.32491	1.32503	1.32143	1.32248	10629	9
2020-11-10 16:30:00	1.32249	1.32341	1.32166	1.32334	7862	9
2020-11-10 17:00:00	1.32332	1.32481	1.32307	1.32398	6663	8
2020-11-10 17:30:00	1.32397	1.32522	1.32361	1.32361	6434	8
2020-11-10 18:00:00	1.32362	1.3247	1.32362	1.32402	5633	9
2020-11-10 18:30:00	1.32405	1.32517	1.3239	1.32458	4085	11
2020-11-10 19:00:00	1.32457	1.32574	1.32439	1.32495	5396	11
2020-11-10 19:30:00	1.32497	1.32576	1.32484	1.32529	6720	9
2020-11-10 20:00:00	1.32532	1.32535	1.32432	1.32504	6563	9
2020-11-10 20:30:00	1.32504	1.32546	1.32461	1.32474	4450	11
2020-11-10 21:00:00	1.32472	1.32627	1.32461	1.32615	1129	9
2020-11-10 21:30:00	1.32616	1.32772	1.32612	1.32692	2725	13
2020-11-10 22:00:00	1.32692	1.32692	1.32623	1.32627	560	66
2020-11-10 22:30:00	1.32628	1.32713	1.32623	1.32687	894	19
2020-11-10 23:00:00	1.3268	1.32708	1.32589	1.32603	3444	24
2020-11-10 23:30:00	1.32604	1.32637	1.32584	1.32607	1769	12
2020-11-11 00:00:00	1.32605	1.32674	1.32573	1.32672	3537	8
2020-11-11 00:30:00	1.32676	1.32744	1.32571	1.32574	3841	10
2020-11-11 01:00:00	1.32578	1.32671	1.32528	1.32628	5771	10
2020-11-11 01:30:00	1.32628	1.32701	1.32611	1.32654	4867	10
2020-11-11 02:00:00	1.32654	1.32746	1.3263	1.32736	2591	8
2020-11-11 02:30:00	1.32737	1.32799	1.32674	1.32699	2881	8
2020-11-11 03:00:00	1.327	1.32773	1.32687	1.32733	3080	10
2020-11-11 03:30:00	1.32736	1.32751	1.3268	1.3268	3117	10
2020-11-11 04:00:00	1.32681	1.32738	1.3267	1.3267	2925	10
2020-11-11 04:30:00	1.32668	1.32683	1.32622	1.32624	2675	12
2020-11-11 05:00:00	1.32624	1.32654	1.32592	1.32628	2921	12
2020-11-11 05:30:00	1.32627	1.32665	1.32584	1.32614	2079	11
2020-11-11 06:00:00	1.32615	1.32626	1.32522	1.32541	2756	10
2020-11-11 06:30:00	1.32544	1.32682	1.32543	1.3262	3526	11
2020-11-11 07:00:00	1.32619	1.32875	1.32618	1.32797	6082	10
2020-11-11 07:30:00	1.32798	1.3284	1.32702	1.32758	7695	10
2020-11-11 08:00:00	1.32758	1.32919	1.32733	1.32796	9965	8
2020-11-11 08:30:00	1.32791	1.32905	1.32704	1.32809	12428	8
2020-11-11 09:00:00	1.32808	1.32942	1.32797	1.32912	9124	10
2020-11-11 09:30:00	1.32913	1.33132	1.32396	1.32618	19677	9
2020-11-11 10:00:00	1.32617	1.32729	1.32507	1.32523	10969	10
2020-11-11 10:30:00	1.32523	1.32614	1.32506	1.3258	9181	11
2020-11-11 11:00:00	1.32579	1.32684	1.32564	1.32678	8762	9
2020-11-11 11:30:00	1.32674	1.32811	1.32573	1.32694	11999	9
2020-11-11 12:00:00	1.32699	1.32714	1.3231	1.32384	13381	9
2020-11-11 12:30:00	1.32384	1.32399	1.32239	1.32262	12855	10
2020-11-11 13:00:00	1.32261	1.32425	1.32157	1.32411	13113	10
2020-11-11 13:30:00	1.32412	1.32463	1.3229	1.3245	7990	11
2020-11-11 14:00:00	1.3245	1.3253	1.32113	1.32141	9117	9
2020-11-11 14:30:00	1.32142	1.32244	1.32035	1.32093	12084	9
2020-11-11 15:00:00	1.32092	1.32178	1.31984	1.32135	11649	8
2020-11-11 15:30:00	1.32135	1.32139	1.31908	1.31965	10684	9
2020-11-11 16:00:00	1.31963	1.32048	1.31922	1.31984	5222	8
2020-11-11 16:30:00	1.31985	1.32076	1.3196	1.32033	4941	9
2020-11-11 17:00:00	1.32029	1.3211	1.31967	1.32078	4055	8
2020-11-11 17:30:00	1.32076	1.32148	1.32007	1.32015	3909	9
2020-11-11 18:00:00	1.3202	1.32113	1.32003	1.32095	2245	9
2020-11-11 18:30:00	1.32093	1.32149	1.32072	1.32136	1858	10
2020-11-11 19:00:00	1.32136	1.32187	1.32106	1.32111	2763	7
2020-11-11 19:30:00	1.32111	1.32155	1.32065	1.3212	4090	10
2020-11-11 20:00:00	1.32116	1.32129	1.32054	1.32062	3685	10
2020-11-11 20:30:00	1.32061	1.32168	1.32033	1.32162	2897	10
2020-11-11 21:00:00	1.3216	1.32208	1.32128	1.32199	1206	8
2020-11-11 21:30:00	1.32198	1.32242	1.32186	1.32204	1404	12
2020-11-11 22:00:00	1.32205	1.32215	1.32128	1.32149	941	64
2020-11-11 22:30:00	1.32149	1.32237	1.32146	1.32207	4030	40
2020-11-11 23:00:00	1.32214	1.32273	1.32211	1.32255	1582	20
2020-11-11 23:30:00	1.32257	1.32258	1.32172	1.32232	1219	13
2020-11-12 00:00:00	1.32229	1.32238	1.32154	1.32178	2371	12
2020-11-12 00:30:00	1.32182	1.32239	1.32162	1.322	2213	11
2020-11-12 01:00:00	1.322	1.32281	1.32186	1.32248	3973	11
2020-11-12 01:30:00	1.3225	1.32252	1.32192	1.32193	2654	11
2020-11-12 02:00:00	1.32193	1.32219	1.3217	1.32178	2183	11
2020-11-12 02:30:00	1.32178	1.32201	1.32136	1.32144	2916	11
2020-11-12 03:00:00	1.32145	1.32176	1.32113	1.32174	1957	10
2020-11-12 03:30:00	1.32175	1.32175	1.32115	1.3214	1775	7
2020-11-12 04:00:00	1.32139	1.3215	1.32108	1.32109	1904	12
2020-11-12 04:30:00	1.32109	1.32116	1.32033	1.32043	2085	10
2020-11-12 05:00:00	1.32043	1.32097	1.32037	1.32089	3108	8
2020-11-12 05:30:00	1.32089	1.32097	1.32048	1.32064	2750	10
2020-11-12 06:00:00	1.32063	1.32074	1.31892	1.31897	4989	9
2020-11-12 06:30:00	1.31895	1.31922	1.31808	1.31871	4482	7
2020-11-12 07:00:00	1.31869	1.31956	1.31777	1.31823	7048	11
2020-11-12 07:30:00	1.31822	1.31924	1.31692	1.31708	7815	9
2020-11-12 08:00:00	1.31712	1.31937	1.31671	1.31837	11089	9
2020-11-12 08:30:00	1.31836	1.31999	1.31788	1.31884	7702	8
2020-11-12 09:00:00	1.31882	1.31895	1.31609	1.31712	8793	10
2020-11-12 09:30:00	1.31708	1.31944	1.31697	1.31814	10664	9
2020-11-12 10:00:00	1.31816	1.3198	1.31795	1.31883	7957	9
2020-11-12 10:30:00	1.31882	1.31986	1.31837	1.31876	7250	8
2020-11-12 11:00:00	1.31877	1.31999	1.31851	1.31866	7968	9
2020-11-12 11:30:00	1.31868	1.31907	1.31527	1.31533	9525	9
2020-11-12 12:00:00	1.31532	1.31617	1.31371	1.31458	11128	9
2020-11-12 12:30:00	1.31458	1.31535	1.31325	1.3142	8351	9
2020-11-12 13:00:00	1.3142	1.31513	1.31316	1.31509	8054	9
2020-11-12 13:30:00	1.31509	1.31807	1.31459	1.3177	9700	11
2020-11-12 14:00:00	1.31771	1.3183	1.31604	1.31664	9019	8
2020-11-12 14:30:00	1.31662	1.31718	1.31425	1.31537	12203	10
2020-11-12 15:00:00	1.31537	1.31609	1.31349	1.31375	9691	9
2020-11-12 15:30:00	1.31375	1.31435	1.31245	1.31284	7867	7
2020-11-12 16:00:00	1.31285	1.31442	1.31282	1.31389	6185	8
2020-11-12 16:30:00	1.31388	1.3151	1.31326	1.3141	5870	8
2020-11-12 17:00:00	1.31411	1.31459	1.31329	1.31337	2730	8
2020-11-12 17:30:00	1.31337	1.31345	1.31143	1.31151	3829	7
2020-11-12 18:00:00	1.31151	1.31163	1.31082	1.31108	4727	8
2020-11-12 18:30:00	1.31108	1.31241	1.31096	1.31237	2949	9
2020-11-12 19:00:00	1.31236	1.31242	1.31092	1.31145	3612	9
2020-11-12 19:30:00	1.31143	1.31202	1.31092	1.3117	3185	9
2020-11-12 20:00:00	1.3117	1.31173	1.31061	1.311	3117	9
2020-11-12 20:30:00	1.31099	1.31214	1.31077	1.31205	3827	10
2020-11-12 21:00:00	1.31214	1.3124	1.31166	1.31175	1629	10
2020-11-12 21:30:00	1.31176	1.31239	1.31143	1.31144	3567	11
2020-11-12 22:00:00	1.31144	1.31301	1.31116	1.31155	1024	59
2020-11-12 22:30:00	1.31155	1.3122	1.31126	1.31161	2978	37
2020-11-12 23:00:00	1.31159	1.31245	1.3115	1.31206	3621	32
2020-11-12 23:30:00	1.31212	1.31233	1.3119	1.31204	1873	14
2020-11-13 00:00:00	1.31205	1.31261	1.31181	1.31245	2341	12
2020-11-13 00:30:00	1.31248	1.31259	1.31149	1.31149	2866	10
2020-11-13 01:00:00	1.31149	1.31228	1.31147	1.31206	3487	11
2020-11-13 01:30:00	1.31208	1.31242	1.31148	1.31178	3332	9
2020-11-13 02:00:00	1.31177	1.3118	1.31088	1.3113	3792	10
2020-11-13 02:30:00	1.31132	1.3118	1.31114	1.31138	3443	11
2020-11-13 03:00:00	1.31138	1.3115	1.31113	1.31126	2583	9
2020-11-13 03:30:00	1.31127	1.31172	1.31116	1.31137	3034	12
2020-11-13 04:00:00	1.31139	1.31178	1.31119	1.31157	2473	11
2020-11-13 04:30:00	1.31158	1.31239	1.31148	1.3121	2403	11
2020-11-13 05:00:00	1.3121	1.31248	1.31188	1.31228	2899	10
2020-11-13 05:30:00	1.3123	1.31291	1.31204	1.31254	2258	10
2020-11-13 06:00:00	1.31254	1.3127	1.31213	1.31261	2273	9
2020-11-13 06:30:00	1.31267	1.31524	1.31263	1.31505	3528	9
2020-11-13 07:00:00	1.31506	1.3153	1.31398	1.31491	5412	10
2020-11-13 07:30:00	1.3149	1.31657	1.31392	1.31626	4123	9
2020-11-13 08:00:00	1.31624	1.31664	1.31503	1.31585	6978	9
2020-11-13 08:30:00	1.31583	1.3164	1.31477	1.315	7914	10
2020-11-13 09:00:00	1.31505	1.31573	1.31398	1.31566	6842	8
2020-11-13 09:30:00	1.31566	1.31748	1.31522	1.31725	6885	8
2020-11-13 10:00:00	1.31722	1.31844	1.31707	1.31722	6792	10
2020-11-13 10:30:00	1.31722	1.31866	1.31684	1.31789	5626	8
2020-11-13 11:00:00	1.31789	1.31829	1.31646	1.31781	4997	9
2020-11-13 11:30:00	1.3178	1.31788	1.31665	1.31698	4709	9
2020-11-13 12:00:00	1.31701	1.31716	1.31544	1.31609	5917	9
2020-11-13 12:30:00	1.31609	1.31717	1.31523	1.31645	6069	8
2020-11-13 13:00:00	1.31645	1.3173	1.31607	1.31642	5255	10
2020-11-13 13:30:00	1.31643	1.31719	1.31555	1.31659	7724	11
2020-11-13 14:00:00	1.31661	1.31663	1.31528	1.31581	6729	9
2020-11-13 14:30:00	1.31584	1.31727	1.31576	1.31593	6907	9
2020-11-13 15:00:00	1.31594	1.3167	1.3152	1.31545	9050	9
2020-11-13 15:30:00	1.31542	1.31604	1.315	1.31584	7419	10
2020-11-13 16:00:00	1.31582	1.31764	1.31567	1.31701	5910	6
2020-11-13 16:30:00	1.31705	1.31771	1.3165	1.31745	4555	9
2020-11-13 17:00:00	1.31743	1.3188	1.3172	1.31742	4020	9
2020-11-13 17:30:00	1.31746	1.31917	1.31727	1.31871	2977	8
2020-11-13 18:00:00	1.3187	1.31907	1.31837	1.31849	2834	9
2020-11-13 18:30:00	1.31849	1.31881	1.31794	1.31819	2764	9
2020-11-13 19:00:00	1.3182	1.31845	1.31793	1.31822	1890	9
2020-11-13 19:30:00	1.31821	1.31847	1.31754	1.31759	1189	8
2020-11-13 20:00:00	1.31759	1.31862	1.31735	1.31855	1439	8
2020-11-13 20:30:00	1.31854	1.31946	1.31829	1.31945	1684	9
2020-11-13 21:00:00	1.31942	1.31989	1.3194	1.31962	1109	9
2020-11-13 21:30:00	1.31963	1.31996	1.31928	1.31983	6659	11
2020-11-15 22:00:00	1.3166	1.31893	1.3166	1.31835	1656	124
2020-11-15 22:30:00	1.31835	1.31895	1.31834	1.31855	710	75
2020-11-15 23:00:00	1.31855	1.32024	1.31855	1.3201	2868	41
2020-11-15 23:30:00	1.32015	1.32236	1.32008	1.32189	2161	13
2020-11-16 00:00:00	1.32189	1.32218	1.32079	1.32105	3358	10
2020-11-16 00:30:00	1.32104	1.32171	1.32081	1.32116	1570	10
2020-11-16 01:00:00	1.32115	1.3221	1.32098	1.32197	2965	10
2020-11-16 01:30:00	1.32199	1.32213	1.32157	1.32189	4019	10
2020-11-16 02:00:00	1.3219	1.3224	1.32174	1.3218	3295	11
2020-11-16 02:30:00	1.32182	1.32263	1.32176	1.32239	2222	12
2020-11-16 03:00:00	1.32242	1.32332	1.32236	1.32291	2425	9
2020-11-16 03:30:00	1.32291	1.32298	1.32225	1.32284	2709	9
2020-11-16 04:00:00	1.32284	1.32305	1.32259	1.32288	1480	13
2020-11-16 04:30:00	1.32289	1.32313	1.32251	1.32262	2860	11
2020-11-16 05:00:00	1.32263	1.32267	1.32195	1.32195	1636	11
2020-11-16 05:30:00	1.32203	1.3222	1.32156	1.3216	2654	10
2020-11-16 06:00:00	1.32158	1.32253	1.32148	1.32158	1951	9
2020-11-16 06:30:00	1.32155	1.32171	1.32065	1.32111	2220	11
2020-11-16 07:00:00	1.32114	1.32212	1.32047	1.3215	2346	9
2020-11-16 07:30:00	1.32149	1.3225	1.32077	1.3225	2283	9
2020-11-16 08:00:00	1.32249	1.3242	1.32139	1.32195	5441	9
2020-11-16 08:30:00	1.32195	1.3226	1.32066	1.32084	6023	9
2020-11-16 09:00:00	1.32088	1.32118	1.31849	1.31854	6682	11
2020-11-16 09:30:00	1.31852	1.31905	1.31674	1.31722	5002	10
2020-11-16 10:00:00	1.31719	1.31803	1.31652	1.31737	5097	8
2020-11-16 10:30:00	1.31741	1.31869	1.3168	1.31828	4940	11
2020-11-16 11:00:00	1.31828	1.32028	1.31789	1.31961	4507	11
2020-11-16 11:30:00	1.31965	1.32173	1.31887	1.31967	11234	10
2020-11-16 12:00:00	1.31966	1.3204	1.31674	1.31817	14245	11
2020-11-16 12:30:00	1.31811	1.31916	1.31689	1.31694	8519	9
2020-11-16 13:00:00	1.31692	1.31766	1.3168	1.31718	7943	10
2020-11-16 13:30:00	1.31713	1.31837	1.31663	1.31793	9415	11
2020-11-16 14:00:00	1.31795	1.31929	1.31788	1.31877	7440	10
2020-11-16 14:30:00	1.3188	1.32041	1.3173	1.31841	8588	11
2020-11-16 15:00:00	1.31842	1.31922	1.31754	1.3188	7714	9
2020-11-16 15:30:00	1.31879	1.31929	1.31666	1.31779	9784	9
2020-11-16 16:00:00	1.31773	1.32008	1.31748	1.31947	6999	9
2020-11-16 16:30:00	1.31948	1.31955	1.31854	1.3194	4184	9
2020-11-16 17:00:00	1.31941	1.31977	1.31873	1.31916	2918	9
2020-11-16 17:30:00	1.31916	1.31988	1.31887	1.31967	2318	9
2020-11-16 18:00:00	1.31969	1.31999	1.31884	1.31908	2394	8
2020-11-16 18:30:00	1.31907	1.31966	1.31863	1.31908	2832	9
2020-11-16 19:00:00	1.31909	1.31975	1.31865	1.31948	1596	10
2020-11-16 19:30:00	1.3195	1.31958	1.31864	1.31887	2399	9
2020-11-16 20:00:00	1.31886	1.31949	1.31855	1.31897	1892	9
2020-11-16 20:30:00	1.31899	1.31973	1.31896	1.31967	1597	10
2020-11-16 21:00:00	1.31968	1.31985	1.31935	1.31955	879	9
2020-11-16 21:30:00	1.31955	1.32032	1.31945	1.31964	1147	13
2020-11-16 22:00:00	1.31964	1.31994	1.3191	1.31934	1066	67
2020-11-16 22:30:00	1.3192	1.31978	1.3192	1.31927	1998	46
2020-11-16 23:00:00	1.31927	1.32334	1.31927	1.32257	6649	29
2020-11-16 23:30:00	1.32259	1.32281	1.32138	1.3221	3260	12
2020-11-17 00:00:00	1.32211	1.32217	1.32157	1.32202	2876	13
2020-11-17 00:30:00	1.32207	1.3224	1.3215	1.32176	4460	12
2020-11-17 01:00:00	1.32176	1.32223	1.32148	1.32181	3698	11
2020-11-17 01:30:00	1.32179	1.32232	1.32105	1.32112	3825	12
2020-11-17 02:00:00	1.32113	1.32181	1.32068	1.32138	3194	9
2020-11-17 02:30:00	1.32139	1.32254	1.32129	1.32178	2351	8
2020-11-17 03:00:00	1.32179	1.32268	1.32172	1.32218	2250	10
2020-11-17 03:30:00	1.32219	1.32283	1.32219	1.32229	2250	10
2020-11-17 04:00:00	1.32229	1.32237	1.32206	1.32212	2967	10
2020-11-17 04:30:00	1.32215	1.32249	1.322	1.32213	1805	11
2020-11-17 05:00:00	1.32213	1.32216	1.3215	1.32154	2422	12
2020-11-17 05:30:00	1.32158	1.32214	1.32128	1.32143	2361	11
2020-11-17 06:00:00	1.32143	1.32171	1.3211	1.32131	1607	9
2020-11-17 06:30:00	1.32131	1.32144	1.32098	1.32112	2016	9
2020-11-17 07:00:00	1.32111	1.32261	1.32111	1.32137	3501	11
2020-11-17 07:30:00	1.3214	1.32163	1.31928	1.3199	3834	8
2020-11-17 08:00:00	1.31991	1.32154	1.31958	1.3211	5785	9
2020-11-17 08:30:00	1.32112	1.3227	1.32085	1.32217	5167	8
2020-11-17 09:00:00	1.32222	1.32318	1.3216	1.32248	5728	9
2020-11-17 09:30:00	1.32253	1.32368	1.32188	1.3225	3901	9
2020-11-17 10:00:00	1.32248	1.3255	1.322	1.32373	7222	9
2020-11-17 10:30:00	1.32376	1.32478	1.32306	1.32461	5912	11
2020-11-17 11:00:00	1.32465	1.32693	1.32458	1.3268	5638	9
2020-11-17 11:30:00	1.3268	1.32725	1.32587	1.32709	4717	10
2020-11-17 12:00:00	1.32709	1.32709	1.32588	1.3263	5042	9
2020-11-17 12:30:00	1.32629	1.32647	1.32538	1.32584	5933	9
2020-11-17 13:00:00	1.32585	1.32677	1.32482	1.32547	5103	8
2020-11-17 13:30:00	1.32546	1.32688	1.3248	1.32639	6666	9
2020-11-17 14:00:00	1.32635	1.32652	1.32459	1.32518	4552	8
2020-11-17 14:30:00	1.32519	1.3259	1.32472	1.32557	6158	8
2020-11-17 15:00:00	1.32557	1.32656	1.32448	1.32564	5641	9
2020-11-17 15:30:00	1.32566	1.3261	1.32441	1.32591	6213	7
2020-11-17 16:00:00	1.32588	1.32603	1.32445	1.32522	5302	8
2020-11-17 16:30:00	1.32522	1.32567	1.32412	1.32457	3807	9
2020-11-17 17:00:00	1.32456	1.32517	1.32399	1.32481	2960	8
2020-11-17 17:30:00	1.32481	1.32484	1.32408	1.3241	1893	8
2020-11-17 18:00:00	1.3241	1.32459	1.32392	1.32408	1736	8
2020-11-17 18:30:00	1.32408	1.32472	1.32389	1.32467	1335	8
2020-11-17 19:00:00	1.32466	1.32578	1.32448	1.3255	1727	8
